소재지 주소,용도,연면적,총주차대수,옥내기계식,옥외기계식,옥내자주식,옥외자주식,사용승인일,데이터 기준일자
서울특별시 동대문구 제기동 599-0,공동주택,283.85,4,0,0,4,0,2016-12-08,2023-03-22
서울특별시 동대문구 제기동 606,공동주택,490.75,7,0,0,2,5,2017-12-01,2023-03-22
서울특별시 동대문구 제기동 609-0,공동주택,202.05,3,0,0,3,0,2004-01-09,2023-03-22
서울특별시 동대문구 제기동 609-1,공동주택,528.14,8,0,0,8,0,2004-01-06,2023-03-22
서울특별시 동대문구 제기동 615-1,공동주택,1123.76,17,0,16,0,1,2015-10-30,2023-03-22
서울특별시 동대문구 제기동 617-0,공동주택,456.09,6,0,0,0,6,2017-02-02,2023-03-22
서울특별시 동대문구 제기동 622-1,공동주택,1311.54,16,0,0,7,9,2015-01-07,2023-03-22
서울특별시 동대문구 제기동 682-17,공동주택,385.36,5,0,0,5,0,2003-04-17,2023-03-22
서울특별시 동대문구 제기동 690-5,공동주택,541.96,8,0,0,0,8,2019-08-14,2023-03-22
서울특별시 동대문구 제기동 690-12,공동주택,564.27,8,0,0,4,4,2019-03-05,2023-03-22
서울특별시 동대문구 제기동 743 외1,공동주택,1175.23,15,0,0,15,0,2022-12-22,2023-03-22
서울특별시 동대문구 제기동 746-4,공동주택,434.27,8,0,0,0,8,2016-10-17,2023-03-22
서울특별시 동대문구 제기동 750-15 외1,공동주택,578.21,8,0,0,8,0,2022-12-22,2023-03-22
서울특별시 동대문구 제기동 757-2,공동주택,646.2,8,0,0,8,0,2003-04-24,2023-03-22
서울특별시 동대문구 제기동 757-12,공동주택,2998.49,30,0,0,20,10,2021-03-25,2023-03-22
서울특별시 동대문구 제기동 757-18,공동주택,317.05,4,0,0,4,0,2003-05-02,2023-03-22
서울특별시 동대문구 제기동 763-7,공동주택,589.91,8,0,0,0,8,2013-12-05,2023-03-22
서울특별시 동대문구 제기동 823-0(2),공동주택,604.6,9,0,0,6,3,2010-11-19,2023-03-22
서울특별시 동대문구 제기동 842-1,공동주택,429.93,7,0,0,6,1,2017-04-05,2023-03-22
서울특별시 동대문구 제기동 846-10 외1필지,공동주택,574.64,8,0,0,6,2,2018-08-21,2023-03-22
서울특별시 동대문구 제기동 846-23,공동주택,588.92,7,0,0,5,2,2016-04-29,2023-03-22
서울특별시 동대문구 제기동 860-29,공동주택,586.81,8,0,0,6,2,2013-02-18,2023-03-22
서울특별시 동대문구 제기동 882,공동주택,2618.99,32,0,0,28,4,2020-03-09,2023-03-22
서울특별시 동대문구 제기동 892-65,공동주택,6365.54,55,0,0,0,55,1978-11-16,2023-03-22
서울특별시 동대문구 제기동 892-66,공동주택,36917.76,316,0,0,244,72,1999-11-13,2023-03-22
서울특별시 동대문구 제기동 892-68,공동주택,9818.24,150,0,0,0,150,1977-06-30,2023-03-22
서울특별시 동대문구 제기동 892-78,공동주택,632.16,10,0,0,0,10,2011-12-20,2023-03-22
서울특별시 동대문구 제기동 892-92,공동주택,659.42,10,0,0,0,10,2012-01-02,2023-03-22
서울특별시 동대문구 제기동 892-95,공동주택,659.9,8,0,0,2,6,2014-01-29,2023-03-22
서울특별시 동대문구 제기동 892-114,공동주택,651.95,8,0,0,0,8,2002-10-02,2023-03-22
서울특별시 동대문구 제기동 892-119,공동주택,565.65,8,0,0,0,8,2011-07-26,2023-03-22
서울특별시 동대문구 제기동 892-120,공동주택,556.8,8,0,0,4,4,2012-04-26,2023-03-22
서울특별시 동대문구 제기동 892-121,공동주택,612.06,8,0,0,4,4,2018-04-10,2023-03-22
서울특별시 동대문구 제기동 892-123,공동주택,657.84,12,0,0,7,5,2009-01-12,2023-03-22
서울특별시 동대문구 제기동 893-2,공동주택,529.1,8,0,0,7,1,2016-11-30,2023-03-22
서울특별시 동대문구 제기동 893-3,공동주택,268.39,4,0,0,4,0,2012-02-24,2023-03-22
서울특별시 동대문구 제기동 897-7,공동주택,514.94,8,0,0,4,4,2013-05-09,2023-03-22
서울특별시 동대문구 제기동 971-4,공동주택,418.57,6,0,0,0,6,2014-07-11,2023-03-22
서울특별시 동대문구 제기동 987-1 외1,공동주택,549.36,8,0,0,8,0,2022-12-16,2023-03-22
서울특별시 동대문구 제기동 1142-4,공동주택,646.66,8,0,0,8,0,2022-08-01,2023-03-22
서울특별시 동대문구 제기동 1143-23,공동주택,398.71,4,0,0,0,4,2022-01-04,2023-03-22
서울특별시 동대문구 제기동 1145-3,공동주택,727.85,6,0,0,4,2,2003-09-19,2023-03-22
서울특별시 동대문구 제기동 1147-13,공동주택,586.27,8,0,0,5,3,2004-06-10,2023-03-22
서울특별시 동대문구 제기동 1147-18,공동주택,579.54,8,0,0,4,4,2005-03-30,2023-03-22
서울특별시 동대문구 제기동 1148-7,공동주택,527.7,6,0,0,0,6,2002-03-05,2023-03-22
서울특별시 동대문구 제기동 1148-19,공동주택,636.48,5,0,0,1,4,2003-09-25,2023-03-22
서울특별시 동대문구 제기동 1149-4,공동주택,412.24,7,0,0,0,7,2001-12-24,2023-03-22
서울특별시 동대문구 제기동 1149-10,공동주택,514.92,6,0,0,0,6,2010-09-16,2023-03-22
서울특별시 동대문구 제기동 1149-12,공동주택,580.28,6,0,0,4,2,2013-06-05,2023-03-22
서울특별시 동대문구 제기동 1153-16,공동주택,2720.88,21,0,0,12,9,2004-08-20,2023-03-22
서울특별시 동대문구 제기동 1156,공동주택,571.96,6,0,0,6,0,2001-12-17,2023-03-22
서울특별시 동대문구 제기동 1156-1,공동주택,534.84,6,0,0,6,0,2002-05-31,2023-03-22
서울특별시 동대문구 제기동 1156-2,공동주택,535.6,6,0,0,6,0,2002-01-04,2023-03-22
서울특별시 동대문구 제기동 1156-3,공동주택,295.4,3,0,0,3,0,2001-09-28,2023-03-22
서울특별시 동대문구 제기동 1156-4,공동주택,528.48,6,0,0,6,0,2002-08-10,2023-03-22
서울특별시 동대문구 제기동 1156-5,공동주택,635.76,7,0,0,6,1,2002-08-10,2023-03-22
서울특별시 동대문구 제기동 1156-7,공동주택,541.6,6,0,0,6,0,2002-01-04,2023-03-22
서울특별시 동대문구 제기동 1156-11,공동주택,603.44,8,0,0,8,0,2002-11-19,2023-03-22
서울특별시 동대문구 제기동 1156-12,공동주택,525.36,6,0,0,6,0,2003-01-02,2023-03-22
서울특별시 동대문구 제기동 1156-13,공동주택,584.72,7,0,0,7,0,2002-08-30,2023-03-22
서울특별시 동대문구 제기동 1158-4,공동주택,1109.98,11,0,0,0,11,2013-12-17,2023-03-22
서울특별시 동대문구 제기동 1158-5,공동주택,930.42,11,0,0,0,11,2002-10-18,2023-03-22
서울특별시 동대문구 제기동 1158-6,공동주택,1109.07,10,0,0,10,0,2005-06-22,2023-03-22
서울특별시 동대문구 제기동 1158-8,공동주택,1183.83,12,0,0,12,0,2008-06-10,2023-03-22
서울특별시 동대문구 제기동 1158-10,공동주택,1450.01,13,0,0,13,0,2003-10-06,2023-03-22
서울특별시 동대문구 제기동 1158-12,공동주택,1231.6,13,0,0,0,13,2019-05-31,2023-03-22
서울특별시 동대문구 제기동 1158-13,공동주택,862.65,15,0,0,7,8,2017-05-16,2023-03-22
서울특별시 동대문구 제기동 1158-15,공동주택,931.59,11,0,0,0,11,2002-07-19,2023-03-22
서울특별시 동대문구 제기동 1158-16,공동주택,865.65,8,0,0,8,0,2003-10-09,2023-03-22
서울특별시 동대문구 제기동 1158-17,공동주택,1523.38,14,0,0,14,0,2003-11-28,2023-03-22
서울특별시 동대문구 제기동 1158-18,공동주택,1277.253,11,0,0,11,0,2007-04-06,2023-03-22
서울특별시 동대문구 제기동 1158-20,공동주택,889.79,11,0,0,6,5,2013-06-27,2023-03-22
서울특별시 동대문구 제기동 1158-25,공동주택,2390.93,21,0,0,21,0,2003-10-15,2023-03-22
서울특별시 동대문구 제기동 1158-26,공동주택,787.54,8,0,0,0,8,2003-03-18,2023-03-22
서울특별시 동대문구 제기동 1158-28,공동주택,988.66,11,0,0,7,4,2014-12-29,2023-03-22
서울특별시 동대문구 제기동 1158-30,공동주택,1203.3,15,0,0,10,5,2014-05-21,2023-03-22
서울특별시 동대문구 제기동 1158-33,공동주택,3435.2,25,0,0,25,0,2007-02-15,2023-03-22
서울특별시 동대문구 제기동 1158-34,공동주택,873.42,13,0,0,7,6,2016-08-18,2023-03-22
서울특별시 동대문구 제기동 1158-35,공동주택,1243.78,13,0,0,0,13,2013-09-06,2023-03-22
서울특별시 동대문구 제기동 1158-40,공동주택,2908.65,33,32,0,1,0,2016-07-22,2023-03-22
서울특별시 동대문구 제기동 1158-42,공동주택,498.5,8,0,0,4,4,2007-11-22,2023-03-22
서울특별시 동대문구 제기동 1158-56,공동주택,658.08,8,0,0,7,1,2002-12-06,2023-03-22
서울특별시 동대문구 제기동 1211-6,공동주택,647.08,3,0,0,0,3,1999-11-20,2023-03-22
서울특별시 동대문구 제기동 1211-8,공동주택,453.65,0,0,0,0,0,2011-08-25,2023-03-22
서울특별시 동대문구 제기동 1211-15,공동주택,467.63,0,0,0,0,0,2003-07-21,2023-03-22
서울특별시 동대문구 제기동 1211-17,공동주택,568.92,3,0,0,3,0,2001-08-24,2023-03-22
서울특별시 동대문구 제기동 1212-0,공동주택,151164.61,1367,0,0,1063,304,2004-05-11,2023-03-22
서울특별시 동대문구 제기동 1212-1,공동주택,16755.02,115,0,0,105,10,2004-05-11,2023-03-22
서울특별시 동대문구 제기동 1213-0,공동주택,4135.14,40,0,0,40,0,2014-04-18,2023-03-22
서울특별시 동대문구 제기동 1214,공동주택,1570.81,17,0,0,15,2,2016-10-25,2023-03-22
서울특별시 동대문구 청량리동 11-3,공동주택,571.41,4,0,0,0,4,1994-02-25,2023-03-22
서울특별시 동대문구 청량리동 11-5,공동주택,602.78,5,0,0,2,3,1995-11-15,2023-03-22
서울특별시 동대문구 청량리동 11-6,공동주택,548.4,4,0,0,0,4,1991-12-27,2023-03-22
서울특별시 동대문구 청량리동 11-8,공동주택,661.64,8,0,0,4,4,2012-07-09,2023-03-22
서울특별시 동대문구 청량리동 11-16,공동주택,237.62,3,0,0,0,3,2008-10-02,2023-03-22
서울특별시 동대문구 청량리동 11-17,공동주택,448.83,3,0,0,0,3,1992-04-03,2023-03-22
서울특별시 동대문구 청량리동 11-20,공동주택,329.44,6,0,0,0,6,1991-11-07,2023-03-22
서울특별시 동대문구 청량리동 11-21,공동주택,448.56,3,0,0,0,3,1991-08-12,2023-03-22
서울특별시 동대문구 청량리동 11-35,공동주택,280.5,2,0,0,0,2,1991-06-12,2023-03-22
서울특별시 동대문구 청량리동 11-37,공동주택,659.79,11,0,0,0,11,2014-05-13,2023-03-22
서울특별시 동대문구 청량리동 19-8,공동주택,391.02,4,0,0,0,4,2004-04-02,2023-03-22
서울특별시 동대문구 청량리동 33-3,공동주택,604.78,4,0,0,1,3,1992-11-04,2023-03-22
서울특별시 동대문구 청량리동 33-17,공동주택,312.04,2,0,0,2,0,1992-10-21,2023-03-22
서울특별시 동대문구 청량리동 37-1,공동주택,1402.17,16,0,0,16,0,2013-01-08,2023-03-22
서울특별시 동대문구 청량리동 38-7,공동주택,304.17,2,0,0,0,2,1993-12-10,2023-03-22
서울특별시 동대문구 청량리동 38-39,공동주택,639.23,5,0,0,2,3,1992-09-29,2023-03-22
서울특별시 동대문구 청량리동 40-21,공동주택,282.6,2,0,0,0,2,2006-07-31,2023-03-22
서울특별시 동대문구 청량리동 44-6,공동주택,611.51,8,0,0,8,0,2004-06-28,2023-03-22
서울특별시 동대문구 청량리동 46-18,공동주택,1159.09,11,0,0,11,0,2002-05-31,2023-03-22
서울특별시 동대문구 청량리동 48-11,공동주택,478.34,4,0,0,4,0,1994-03-05,2023-03-22
서울특별시 동대문구 청량리동 52-14,공동주택,671.41,5,0,0,0,5,1996-05-09,2023-03-22
서울특별시 동대문구 청량리동 53-13,공동주택,813.53,7,0,0,7,0,2001-05-03,2023-03-22
서울특별시 동대문구 청량리동 53-15,공동주택,472.57,4,0,0,3,1,2012-01-30,2023-03-22
서울특별시 동대문구 청량리동 53-21,공동주택,570.73,6,0,0,4,2,2002-10-15,2023-03-22
서울특별시 동대문구 청량리동 54-9,공동주택,368.52,3,0,0,0,3,1995-03-13,2023-03-22
서울특별시 동대문구 청량리동 55-2,공동주택,529.21,4,0,0,0,4,1993-08-23,2023-03-22
서울특별시 동대문구 청량리동 55-18,공동주택,356.39,3,0,0,0,3,1992-08-05,2023-03-22
서울특별시 동대문구 청량리동 55-20,공동주택,1432.55,12,0,0,10,2,2002-08-05,2023-03-22
서울특별시 동대문구 청량리동 55-51,공동주택,638.9,5,0,0,0,5,1992-09-30,2023-03-22
서울특별시 동대문구 청량리동 56-14,공동주택,612.75,9,0,0,0,9,2008-11-12,2023-03-22
서울특별시 동대문구 청량리동 59-0,공동주택,172113.31,1406,0,0,1041,365,1997-12-16,2023-03-22
서울특별시 동대문구 청량리동 61-153,공동주택,627.98,6,0,0,0,6,2003-05-23,2023-03-22
서울특별시 동대문구 청량리동 61-168,공동주택,536.02,4,0,0,0,4,1996-12-30,2023-03-22
서울특별시 동대문구 청량리동 61-185,공동주택,603.09,7,0,0,5,2,2002-06-27,2023-03-22
서울특별시 동대문구 청량리동 61-188,공동주택,618.71,4,0,0,1,3,1997-11-13,2023-03-22
서울특별시 동대문구 청량리동 61-358,공동주택,206.07,2,0,0,2,0,2003-01-25,2023-03-22
서울특별시 동대문구 청량리동 199-170,공동주택,813.02,8,0,0,5,3,2003-05-02,2023-03-22
서울특별시 동대문구 청량리동 199-186,공동주택,529.26,4,0,0,3,1,1994-03-31,2023-03-22
서울특별시 동대문구 청량리동 199-188,공동주택,820.85,8,0,0,8,0,2001-12-08,2023-03-22
서울특별시 동대문구 청량리동 199-194,공동주택,774.84,6,0,0,6,0,2001-11-16,2023-03-22
서울특별시 동대문구 청량리동 199-195,공동주택,743.2,13,0,0,3,10,2017-09-19,2023-03-22
서울특별시 동대문구 청량리동 199-198,공동주택,334.72,4,0,0,2,2,2002-05-29,2023-03-22
서울특별시 동대문구 청량리동 199-199,공동주택,634.98,6,0,0,6,0,2002-05-23,2023-03-22
서울특별시 동대문구 청량리동 199-200,공동주택,550.7,7,0,0,7,0,2012-09-27,2023-03-22
서울특별시 동대문구 청량리동 199-201,공동주택,860.15,8,0,0,8,0,2002-05-03,2023-03-22
서울특별시 동대문구 청량리동 199-203,공동주택,834.42,5,0,0,4,1,1992-06-10,2023-03-22
서울특별시 동대문구 청량리동 199-206,공동주택,505.79,8,0,0,4,4,2016-02-29,2023-03-22
서울특별시 동대문구 청량리동 199-208,공동주택,506.45,8,0,0,4,4,2014-04-07,2023-03-22
서울특별시 동대문구 청량리동 199-210,공동주택,427.43,6,0,0,3,3,2014-05-09,2023-03-22
서울특별시 동대문구 청량리동 199-212,공동주택,830.4,8,0,0,8,0,2003-10-23,2023-03-22
서울특별시 동대문구 청량리동 199-215,공동주택,995.65,9,0,0,9,0,1998-06-26,2023-03-22
서울특별시 동대문구 청량리동 199-217,공동주택,467.76,6,0,0,6,0,2003-08-29,2023-03-22
서울특별시 동대문구 청량리동 199-219,공동주택,394.31,6,0,0,3,3,2011-04-14,2023-03-22
서울특별시 동대문구 청량리동 199-250,공동주택,817.64,8,0,0,8,0,2001-12-22,2023-03-22
서울특별시 동대문구 청량리동 205-34,공동주택,198.76,1,0,0,0,1,1994-06-04,2023-03-22
서울특별시 동대문구 청량리동 205-755,공동주택,1801.99,17,0,0,14,3,2004-12-10,2023-03-22
서울특별시 동대문구 청량리동 205-759,공동주택,941.36,9,0,0,9,0,2012-01-18,2023-03-22
서울특별시 동대문구 청량리동 205-760,공동주택,577.44,8,0,0,5,3,2014-12-16,2023-03-22
서울특별시 동대문구 청량리동 205-761,공동주택,699.72,6,0,0,5,1,2003-03-04,2023-03-22
서울특별시 동대문구 청량리동 205-766,공동주택,637.25,3,0,0,0,3,1992-08-26,2023-03-22
서울특별시 동대문구 청량리동 206-7,공동주택,1652.96,23,0,0,0,23,2019-08-30,2023-03-22
서울특별시 동대문구 청량리동 206-13,공동주택,426.16,3,0,0,3,0,1995-09-20,2023-03-22
서울특별시 동대문구 청량리동 206-42,공동주택,960.12,4,0,0,0,4,1986-09-08,2023-03-22
서울특별시 동대문구 청량리동 206-43,공동주택,499.14,2,0,0,0,2,1989-10-04,2023-03-22
서울특별시 동대문구 청량리동 212-0,공동주택,59177.69,463,0,0,430,33,2001-09-24,2023-03-22
서울특별시 동대문구 청량리동 213-0,공동주택,12176.12,91,0,0,91,0,2001-09-24,2023-03-22
서울특별시 동대문구 청량리동 216,공동주택,432.72,3,0,0,0,3,1991-11-23,2023-03-22
서울특별시 동대문구 청량리동 219-0,공동주택,2781.67,33,0,0,33,0,2012-03-15,2023-03-22
서울특별시 동대문구 청량리동 223-3,공동주택,420.66,6,0,0,0,6,2012-12-31,2023-03-22
서울특별시 동대문구 청량리동 223-4,공동주택,519.32,4,0,0,0,4,1994-03-12,2023-03-22
서울특별시 동대문구 청량리동 224-4,공동주택,462.4,6,0,0,5,1,2016-06-03,2023-03-22
서울특별시 동대문구 청량리동 234-2,공동주택,31121.4,165,0,0,0,165,1987-06-16,2023-03-22
서울특별시 동대문구 청량리동 235-1,공동주택,59179.56,890,0,0,0,890,1978-09-27,2023-03-22
서울특별시 동대문구 청량리동 235-11,공동주택,138603.32,950,0,0,0,950,1978-09-27,2023-03-22
서울특별시 동대문구 청량리동 425-0,공동주택,2655.76,25,0,0,20,5,2002-04-09,2023-03-22
서울특별시 동대문구 청량리동 427-0,공동주택,393.16,3,0,0,0,3,1996-10-29,2023-03-22
서울특별시 동대문구 청량리동 428-4,공동주택,409.92,6,0,0,4,2,2002-11-29,2023-03-22
서울특별시 동대문구 청량리동 445-35,공동주택,430.78,5,0,0,4,1,2003-03-07,2023-03-22
서울특별시 동대문구 청량리동 484-0,공동주택,649.92,4,0,0,3,1,1992-08-07,2023-03-22
서울특별시 동대문구 청량리동 949-0,공동주택,51371.17,384,0,0,268,116,2004-07-07,2023-03-22
서울특별시 동대문구 회기동 3-23,공동주택,577.08,4,0,0,2,2,1991-12-19,2023-03-22
서울특별시 동대문구 회기동 16-36,공동주택,755.6,7,0,0,0,7,2013-12-27,2023-03-22
서울특별시 동대문구 회기동 42-80,공동주택,285.74,2,0,0,0,2,2012-01-17,2023-03-22
서울특별시 동대문구 회기동 54-46,공동주택,598.02,5,0,0,5,0,2002-06-18,2023-03-22
서울특별시 동대문구 회기동 54-47,공동주택,1424.48,12,0,0,12,0,2002-04-10,2023-03-22
서울특별시 동대문구 회기동 54-127,공동주택,640.84,9,0,0,5,4,2002-12-26,2023-03-22
서울특별시 동대문구 회기동 57-30,공동주택,1528.38,15,0,0,0,15,2013-12-05,2023-03-22
서울특별시 동대문구 회기동 60-13,공동주택,509.36,8,0,0,7,1,2002-10-25,2023-03-22
서울특별시 동대문구 회기동 60-88,공동주택,743.13,7,0,0,7,0,2013-01-23,2023-03-22
서울특별시 동대문구 회기동 60-89,공동주택,906.57,8,0,0,8,0,2013-02-28,2023-03-22
서울특별시 동대문구 회기동 60-111,공동주택,724.48,15,13,0,0,2,2021-05-07,2023-03-22
서울특별시 동대문구 회기동 60-113,공동주택,1322.53,8,0,0,0,8,2014-02-24,2023-03-22
서울특별시 동대문구 회기동 60-122,공동주택,502.41,3,0,0,2,1,1985-07-09,2023-03-22
서울특별시 동대문구 회기동 60-139,공동주택,436.17,3,0,0,0,3,2003-10-18,2023-03-22
서울특별시 동대문구 회기동 60-145,공동주택,2505.62,24,0,0,14,10,1990-11-07,2023-03-22
서울특별시 동대문구 회기동 60-217,공동주택,792.83,7,0,0,5,2,2003-04-29,2023-03-22
서울특별시 동대문구 회기동 60-218,공동주택,632.02,7,0,0,7,0,2003-04-30,2023-03-22
서울특별시 동대문구 회기동 60-222,공동주택,570.98,8,0,0,8,0,2006-12-08,2023-03-22
서울특별시 동대문구 회기동 60-223,공동주택,1159.81,12,0,0,6,6,2007-01-23,2023-03-22
서울특별시 동대문구 회기동 60-224,공동주택,373.14,6,0,0,0,6,2003-02-12,2023-03-22
서울특별시 동대문구 회기동 60-230,공동주택,1707.79,16,0,0,13,3,2005-07-18,2023-03-22
서울특별시 동대문구 회기동 62-8,공동주택,466.6,4,0,0,0,4,2013-05-22,2023-03-22
서울특별시 동대문구 회기동 64-15,공동주택,444.19,7,0,0,7,0,2014-06-19,2023-03-22
서울특별시 동대문구 회기동 64-26,공동주택,224.08,4,0,0,4,0,2005-10-27,2023-03-22
서울특별시 동대문구 회기동 65-0(2),공동주택,351.39,0,0,0,0,0,1989-05-26,2023-03-22
서울특별시 동대문구 회기동 65-0(1),공동주택,73735.84,303,0,0,0,303,1989-05-26,2023-03-22
서울특별시 동대문구 회기동 65-41,공동주택,294.46,3,0,0,1,2,2020-01-13,2023-03-22
서울특별시 동대문구 회기동 65-47,공동주택,653.77,6,0,0,3,3,2002-05-28,2023-03-22
서울특별시 동대문구 회기동 65-52,공동주택,380.95,4,0,0,4,0,2013-02-26,2023-03-22
서울특별시 동대문구 회기동 65-69,공동주택,1319.45,12,0,0,12,0,2003-06-12,2023-03-22
서울특별시 동대문구 회기동 65-72,공동주택,378.85,4,0,0,0,4,2018-09-20,2023-03-22
서울특별시 동대문구 회기동 65-77,공동주택,448.11,3,0,0,0,3,1993-07-12,2023-03-22
서울특별시 동대문구 회기동 65-81,공동주택,1674.92,16,0,0,16,0,2003-12-05,2023-03-22
서울특별시 동대문구 회기동 65-83,공동주택,547.2,3,0,0,0,3,1992-07-29,2023-03-22
서울특별시 동대문구 회기동 65-109,공동주택,551.55,6,0,0,6,0,2002-06-11,2023-03-22
서울특별시 동대문구 회기동 67-3,공동주택,9080,83,80,0,0,3,2017-07-31,2023-03-22
서울특별시 동대문구 회기동 77-40,공동주택,4017.43,49,48,0,1,0,2017-11-16,2023-03-22
서울특별시 동대문구 회기동 101-17,공동주택,600.95,6,0,0,5,1,2000-11-18,2023-03-22
서울특별시 동대문구 회기동 101-18,공동주택,317.68,2,0,0,0,2,1990-12-03,2023-03-22
서울특별시 동대문구 회기동 101-20,공동주택,992.62,8,0,0,0,8,1996-10-31,2023-03-22
서울특별시 동대문구 회기동 101-23,공동주택,649.76,5,0,0,0,5,1996-04-26,2023-03-22
서울특별시 동대문구 회기동 101-24,공동주택,847.57,7,0,0,0,7,1995-10-30,2023-03-22
서울특별시 동대문구 회기동 101-28,공동주택,648.03,8,0,0,8,0,2004-05-24,2023-03-22
서울특별시 동대문구 회기동 101-30,공동주택,316.32,2,0,0,0,2,1990-12-03,2023-03-22
서울특별시 동대문구 회기동 102-31,공동주택,437.81,3,0,0,3,0,2005-04-06,2023-03-22
서울특별시 동대문구 회기동 102-32,공동주택,592.05,5,0,0,5,0,2005-04-27,2023-03-22
서울특별시 동대문구 회기동 102-38,공동주택,789.74,7,0,0,5,2,2004-08-25,2023-03-22
서울특별시 동대문구 회기동 102-99,공동주택,385.78,8,0,0,8,0,2004-08-21,2023-03-22
서울특별시 동대문구 회기동 102-101,공동주택,285.76,6,0,0,4,2,2004-07-01,2023-03-22
서울특별시 동대문구 회기동 102-142,공동주택,568.39,7,0,0,0,7,2019-07-30,2023-03-22
서울특별시 동대문구 회기동 102-172,공동주택,466.95,6,0,0,4,2,2002-10-31,2023-03-22
서울특별시 동대문구 회기동 102-179,공동주택,417.89,3,0,0,1,2,1992-05-30,2023-03-22
서울특별시 동대문구 회기동 102-187,공동주택,244.04,4,0,0,1,3,2012-08-22,2023-03-22
서울특별시 동대문구 회기동 102-192,공동주택,650.87,6,0,0,6,0,2000-05-12,2023-03-22
서울특별시 동대문구 회기동 102-213,공동주택,646.76,6,0,0,6,0,2001-11-16,2023-03-22
서울특별시 동대문구 회기동 103-150,공동주택,591.73,7,0,0,4,3,2003-08-08,2023-03-22
서울특별시 동대문구 회기동 103-199,공동주택,729.02,6,0,0,4,2,2005-08-30,2023-03-22
서울특별시 동대문구 회기동 103-206,공동주택,659.76,8,0,0,8,0,2006-08-18,2023-03-22
서울특별시 동대문구 회기동 103-259,공동주택,585.08,4,0,0,0,4,1991-11-18,2023-03-22
서울특별시 동대문구 회기동 103-270,공동주택,560.52,4,0,0,0,4,1992-06-09,2023-03-22
서울특별시 동대문구 회기동 103-272,공동주택,537.12,7,0,0,0,7,2019-09-09,2023-03-22
서울특별시 동대문구 회기동 109-64,공동주택,936.72,5,0,0,0,5,1991-07-06,2023-03-22
서울특별시 동대문구 회기동 109-69,공동주택,442.55,4,0,0,4,0,2002-06-29,2023-03-22
서울특별시 동대문구 회기동 109-95,공동주택,642.04,4,0,0,4,0,1992-08-25,2023-03-22
서울특별시 동대문구 회기동 109-99,공동주택,589.92,5,0,0,4,1,1996-08-27,2023-03-22
서울특별시 동대문구 회기동 109-154,공동주택,293.16,2,0,0,2,0,1996-08-27,2023-03-22
서울특별시 동대문구 회기동 110-0,공동주택,641.3,8,0,0,4,4,2014-06-10,2023-03-22
서울특별시 동대문구 회기동 346-18,공동주택,22485.03,206,0,0,206,0,2013-06-24,2023-03-22
서울특별시 동대문구 회기동 347-7,공동주택,1766.83,18,0,0,8,10,2003-03-17,2023-03-22
서울특별시 동대문구 회기동 348-2,공동주택,1368.27,15,14,0,0,1,2020-05-28,2023-03-22
서울특별시 동대문구 회기동 351-0,공동주택,33483.89,257,0,0,248,9,2011-12-20,2023-03-22
서울특별시 동대문구 휘경동 28-4,공동주택,311.85,5,0,0,5,0,2013-07-16,2023-03-22
서울특별시 동대문구 휘경동 28-5,공동주택,290.75,4,0,0,0,4,2021-11-25,2023-03-22
서울특별시 동대문구 휘경동 28-6,공동주택,355.14,7,0,0,0,7,2015-07-23,2023-03-22
서울특별시 동대문구 휘경동 28-8,공동주택,332.28,6,0,0,0,6,2021-05-24,2023-03-22
서울특별시 동대문구 휘경동 28-11,공동주택,329.86,5,0,0,2,3,2012-12-13,2023-03-22
서울특별시 동대문구 휘경동 28-16,공동주택,425.69,5,0,0,5,0,2005-06-30,2023-03-22
서울특별시 동대문구 휘경동 28-19,공동주택,444.12,5,0,0,3,2,2002-10-29,2023-03-22
서울특별시 동대문구 휘경동 28-20,공동주택,348.51,4,0,0,0,4,2007-10-16,2023-03-22
서울특별시 동대문구 휘경동 28-21,공동주택,381.63,4,0,0,2,2,2002-07-12,2023-03-22
서울특별시 동대문구 휘경동 28-22,공동주택,326.83,4,0,0,2,2,2011-02-25,2023-03-22
서울특별시 동대문구 휘경동 28-26,공동주택,457.56,5,0,0,5,0,2006-11-01,2023-03-22
서울특별시 동대문구 휘경동 28-27,공동주택,550.46,5,0,0,3,2,2001-06-07,2023-03-22
서울특별시 동대문구 휘경동 28-29,공동주택,274.03,4,0,0,2,2,2014-07-14,2023-03-22
서울특별시 동대문구 휘경동 34-40,공동주택,389.81,6,0,0,4,2,2013-01-09,2023-03-22
서울특별시 동대문구 휘경동 34-41,공동주택,379.25,5,0,0,5,0,2021-03-30,2023-03-22
서울특별시 동대문구 휘경동 43-56,공동주택,867.28,7,0,0,7,0,2003-10-06,2023-03-22
서울특별시 동대문구 휘경동 43-66,공동주택,1366.51,0,0,0,0,0,1972-03-27,2023-03-22
서울특별시 동대문구 휘경동 43-70,공동주택,371.27,3,0,0,3,0,1992-04-16,2023-03-22
서울특별시 동대문구 휘경동 43-76,공동주택,414.56,5,0,0,1,4,1998-09-12,2023-03-22
서울특별시 동대문구 휘경동 43-175,공동주택,1960.17,8,0,0,0,8,1983-05-11,2023-03-22
서울특별시 동대문구 휘경동 43-177,공동주택,1622.48,3,0,0,0,3,1985-12-31,2023-03-22
서울특별시 동대문구 휘경동 43-180,공동주택,1226.11,13,0,0,6,7,2000-12-05,2023-03-22
