주차일시,주차장구분,주차장명,소재지 도로명 주소,주차구획수,운영요일,입차대수,출차대수,정기주차 이용대수,일일주차 이용대수
2023-07-28,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,173,173,26,147
2023-07-28,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,83,83,48,35
2023-07-28,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,102,102,21,81
2023-07-28,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,52,52,10,42
2023-07-28,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,58,58,13,45
2023-07-28,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,68,68,42,26
2023-07-28,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,57,57,26,31
2023-07-28,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,106,106,17,89
2023-07-31,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,187,187,29,158
2023-07-31,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,109,109,58,51
2023-07-31,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,135,135,22,113
2023-07-31,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,81,81,13,68
2023-07-31,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,63,63,15,48
2023-07-31,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,94,94,47,47
2023-07-31,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,59,59,29,30
2023-07-31,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,133,133,31,102
2023-08-01,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,180,180,27,153
2023-08-01,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,110,110,46,64
2023-08-01,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,111,111,22,89
2023-08-01,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,61,61,23,38
2023-08-01,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,79,79,26,53
2023-08-01,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,61,61,30,31
2023-08-01,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,63,63,42,21
2023-08-01,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,115,115,29,86
2023-08-02,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,168,168,22,146
2023-08-02,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,97,97,54,43
2023-08-02,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,102,102,29,73
2023-08-02,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,88,88,20,68
2023-08-02,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,77,77,20,57
2023-08-02,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,47,47,26,21
2023-08-02,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,56,56,34,22
2023-08-02,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,115,115,29,86
2023-08-03,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,154,154,25,129
2023-08-03,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,92,92,40,52
2023-08-03,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,98,98,26,72
2023-08-03,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,79,79,17,62
2023-08-03,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,82,82,23,59
2023-08-03,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,59,59,36,23
2023-08-03,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,66,66,36,30
2023-08-03,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,103,103,28,75
2023-08-04,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,168,168,30,138
2023-08-04,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,101,101,50,51
2023-08-04,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,130,130,24,106
2023-08-04,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,81,81,20,61
2023-08-04,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,75,75,17,58
2023-08-04,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,71,71,47,24
2023-08-04,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,65,65,34,31
2023-08-04,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,110,110,23,87
2023-08-07,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,177,177,32,145
2023-08-07,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,109,109,46,63
2023-08-07,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,99,99,27,72
2023-08-07,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,72,72,22,50
2023-08-07,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,68,68,17,51
2023-08-07,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,62,62,35,27
2023-08-07,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,61,61,31,30
2023-08-07,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,125,125,40,85
2023-08-08,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,149,149,34,115
2023-08-08,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,115,115,41,74
2023-08-08,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,93,93,27,66
2023-08-08,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,71,71,19,52
2023-08-08,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,62,62,13,49
2023-08-08,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,60,60,32,28
2023-08-08,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,65,65,37,28
2023-08-08,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,96,96,34,62
2023-08-09,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,138,138,33,105
2023-08-09,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,112,112,55,57
2023-08-09,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,104,104,27,77
2023-08-09,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,77,77,22,55
2023-08-09,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,61,61,15,46
2023-08-09,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,59,59,34,25
2023-08-09,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,63,63,35,28
2023-08-09,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,67,67,36,31
2023-08-10,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,141,141,28,113
2023-08-10,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,43,43,33,10
2023-08-10,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,71,71,23,48
2023-08-10,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,100,100,24,76
2023-08-10,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,47,47,7,40
2023-08-10,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,39,39,23,16
2023-08-10,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,63,63,37,26
2023-08-10,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,45,45,27,18
2023-08-11,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,170,170,22,148
2023-08-11,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,91,91,50,41
2023-08-11,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,108,108,26,82
2023-08-11,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,77,77,21,56
2023-08-11,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,79,79,13,66
2023-08-11,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,59,59,36,23
2023-08-11,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,90,90,42,48
2023-08-11,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,84,84,34,50
2023-08-14,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,191,191,26,165
2023-08-14,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,73,73,33,40
2023-08-14,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,110,110,19,91
2023-08-14,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,73,73,23,50
2023-08-14,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,62,62,12,50
2023-08-14,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,69,69,26,43
2023-08-14,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,83,83,36,47
2023-08-14,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,102,102,29,73
2023-08-16,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,155,155,32,123
2023-08-16,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,84,84,45,39
2023-08-16,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,102,102,24,78
2023-08-16,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,68,68,26,42
2023-08-16,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,84,84,12,72
2023-08-16,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,64,64,32,32
2023-08-16,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,75,75,36,39
2023-08-16,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,96,96,31,65
2023-08-17,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,160,160,35,125
2023-08-17,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,100,100,46,54
2023-08-17,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,98,98,26,72
2023-08-17,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,68,68,17,51
2023-08-17,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,57,57,14,43
2023-08-17,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,54,54,32,22
2023-08-17,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,67,67,39,28
2023-08-17,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,72,72,27,45
2023-08-18,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,159,159,35,124
2023-08-18,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,93,93,42,51
2023-08-18,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,102,102,27,75
2023-08-18,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,66,66,17,49
2023-08-18,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,94,94,19,75
2023-08-18,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,58,58,26,32
2023-08-18,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,74,74,35,39
2023-08-18,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,75,75,28,47
2023-08-21,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,180,180,30,150
2023-08-21,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,98,98,52,46
2023-08-21,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,111,111,28,83
2023-08-21,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,68,68,20,48
2023-08-21,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,74,74,16,58
2023-08-21,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,64,64,43,21
2023-08-21,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,65,65,39,26
2023-08-21,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,80,80,28,52
2023-08-22,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,167,167,33,134
2023-08-22,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,90,90,42,48
2023-08-22,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,102,102,26,76
2023-08-22,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,67,67,21,46
2023-08-22,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,64,64,14,50
2023-08-22,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,62,62,31,31
2023-08-22,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,58,58,37,21
2023-08-22,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,89,89,29,60
2023-08-23,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,156,156,35,121
2023-08-23,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,89,89,49,40
2023-08-23,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,110,110,25,85
2023-08-23,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,61,61,21,40
2023-08-23,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,74,74,19,55
2023-08-23,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,54,54,30,24
2023-08-23,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,53,53,34,19
2023-08-23,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,72,72,29,43
2023-08-24,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,169,169,34,135
2023-08-24,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,92,92,45,47
2023-08-24,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,93,93,28,65
2023-08-24,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,69,69,20,49
2023-08-24,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,57,57,13,44
2023-08-24,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,56,56,36,20
2023-08-24,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,59,59,33,26
2023-08-24,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,58,58,30,28
2023-08-25,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,151,151,36,115
2023-08-25,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,90,90,43,47
2023-08-25,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,96,96,26,70
2023-08-25,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,85,85,23,62
2023-08-25,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,68,68,13,55
2023-08-25,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,45,45,30,15
2023-08-25,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,74,74,32,42
2023-08-25,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,76,76,33,43
2023-08-28,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,161,161,29,132
2023-08-28,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,115,115,44,71
2023-08-28,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,104,104,27,77
2023-08-28,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,56,56,21,35
2023-08-28,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,94,94,21,73
2023-08-28,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,45,45,30,15
2023-08-28,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,54,54,35,19
2023-08-28,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,79,79,33,46
2023-08-29,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,114,114,25,89
2023-08-29,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,85,85,38,47
2023-08-29,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,103,103,21,82
2023-08-29,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,51,51,19,32
2023-08-29,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,71,71,10,61
2023-08-29,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,50,50,30,20
2023-08-29,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,53,53,35,18
2023-08-29,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,58,58,30,28
2023-08-30,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,128,128,37,91
2023-08-30,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,102,102,49,53
2023-08-30,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,92,92,24,68
2023-08-30,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,58,58,20,38
2023-08-30,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,62,62,15,47
2023-08-30,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,47,47,25,22
2023-08-30,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,49,49,28,21
2023-08-30,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,43,43,27,16
2023-08-31,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,158,158,34,124
2023-08-31,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,106,106,54,52
2023-08-31,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,101,101,27,74
2023-08-31,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,73,73,19,54
2023-08-31,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,74,74,18,56
2023-08-31,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,54,54,27,27
2023-08-31,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,69,69,34,35
2023-08-31,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,61,61,29,32
2023-09-01,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,144,144,32,112
2023-09-01,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,94,94,53,41
2023-09-01,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,112,112,24,88
2023-09-01,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,70,70,27,43
2023-09-01,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,95,95,31,64
2023-09-01,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,60,60,39,21
2023-09-01,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,72,72,42,30
2023-09-01,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,53,53,28,25
2023-09-04,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,168,168,32,136
2023-09-04,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,95,95,54,41
2023-09-04,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,132,132,22,110
2023-09-04,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,58,58,27,31
2023-09-04,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,82,82,30,52
2023-09-04,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,66,66,39,27
2023-09-04,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,78,78,47,31
2023-09-04,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,76,76,30,46
2023-09-05,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,155,155,37,118
2023-09-05,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,108,108,60,48
2023-09-05,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,114,114,23,91
2023-09-05,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,48,48,25,23
2023-09-05,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,77,77,23,54
2023-09-05,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,52,52,38,14
2023-09-05,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,76,76,42,34
2023-09-05,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,62,62,28,34
2023-09-06,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,157,157,39,118
2023-09-06,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,106,106,54,52
2023-09-06,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,111,111,21,90
2023-09-06,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,57,57,22,35
2023-09-06,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,72,72,19,53
2023-09-06,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,70,70,43,27
2023-09-06,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,67,67,38,29
2023-09-06,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,76,76,31,45
2023-09-07,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,153,153,38,115
2023-09-07,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,79,79,46,33
2023-09-07,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,117,117,26,91
2023-09-07,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,65,65,25,40
2023-09-07,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,64,64,19,45
2023-09-07,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,74,74,44,30
2023-09-07,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,68,68,38,30
2023-09-07,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,79,79,30,49
2023-09-08,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,165,165,35,130
2023-09-08,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,80,80,56,24
2023-09-08,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,100,100,21,79
2023-09-08,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,69,69,23,46
2023-09-08,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,89,89,19,70
2023-09-08,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,76,76,43,33
2023-09-08,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,88,88,47,41
2023-09-08,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,63,63,22,41
2023-09-11,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,142,142,36,106
2023-09-11,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,97,97,45,52
2023-09-11,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,129,129,24,105
2023-09-11,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,65,65,24,41
2023-09-11,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,72,72,23,49
2023-09-11,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,65,65,39,26
2023-09-11,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,76,76,43,33
2023-09-11,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,73,73,27,46
2023-09-12,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,151,151,44,107
2023-09-12,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,127,127,49,78
2023-09-12,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,102,102,29,73
2023-09-12,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,98,98,31,67
2023-09-12,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,84,84,22,62
2023-09-12,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,74,74,41,33
2023-09-12,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,73,73,45,28
2023-09-12,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,65,65,29,36
2023-09-13,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,153,153,35,118
2023-09-13,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,120,120,50,70
2023-09-13,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,107,107,26,81
2023-09-13,노상주차장,원평가로4주차장,구미시 원평동 1030 외 7필,66,월~금,76,76,29,47
2023-09-13,노상주차장,원평가로5주차장,구미시 원평동 1030 외 7필,75,월~금,93,93,21,72
2023-09-13,노상주차장,원평가로6주차장,구미시 원평동 1030 외 7필,70,월~금,70,70,45,25
2023-09-13,노상주차장,원평가로7주차장,구미시 원평동 1030 외 7필,56,월~금,73,73,44,29
2023-09-13,노상주차장,원평가로8주차장,구미시 원평동 1030 외 7필,53,월~금,62,62,25,37
2023-09-14,노상주차장,원평가로1주차장,구미시 원평동 1030 외 7필,46,월~금,155,155,33,122
2023-09-14,노상주차장,원평가로2주차장,구미시 원평동 1030 외 7필,41,월~금,91,91,50,41
2023-09-14,노상주차장,원평가로3주차장,구미시 원평동 1030 외 7필,40,월~금,105,105,25,80
