건물명,도로명주소,지번주소,종류,대수,최종검사일자,검사결과,관리인배치여부,기타
우리들클리닉,서울특별시 강동구 올림픽로 781 (암사동),서울특별시 강동구 암사동 502-20,승강기식,18,2021-07-07,적,무,
우리메디칼센타,부산광역시 사하구 낙동대로 248 (괴정동),부산광역시 사하구 괴정동 896-1,승강기식,24,2020-01-15,적,있음,
우리메디컬빌딩,경상남도 김해시 진영읍 여래로 21,경상남도 김해시 진영읍 여래리 700-149,승강기식,18,2021-02-08,적,무,
우리미소요양병원,부산광역시 사하구 비봉로 80 (신평동),부산광역시 사하구 신평동 667,승강기식,18,2020-10-29,적,무,
우리벤처타운,서울특별시 강서구 강서로 466 (등촌동),서울특별시 강서구 등촌동 684-2,승강기식,56,2019-10-10,적,있음,
우리병원,경기도 포천시 소흘읍 호국로 661,경기도 포천시 소흘읍 송우리 116-11,다층순환식,26,2018-02-28,적,있음,
우리병원,경기도 수원시 팔달구 경수대로 419 (인계동),경기도 수원시 팔달구 인계동 1014,승강기식,26,2021-05-18,적,있음,
우리병원,경기도 포천시 소흘읍 호국로 661,경기도 포천시 소흘읍 송우리 116-11,승강기식,46,2020-04-23,적,있음,
우리병원,대구광역시 달서구 와룡로 48 (본동),대구광역시 달서구 본동 769,승강기식,50,2019-10-31,적,있음,
우리빌,경기도 수원시 팔달구 인계로94번길 27-18 (인계동),경기도 수원시 팔달구 인계동 1023-14,2단식,5,2021-06-28,적,있음,
우리빌,경기도 수원시 팔달구 인계로94번길 27-18 (인계동),경기도 수원시 팔달구 인계동 1023-14,다단식,5,2021-06-28,적,있음,
우리빌,경기도 수원시 팔달구 인계로94번길 27-18 (인계동),경기도 수원시 팔달구 인계동 1023-14,다단식,8,2021-06-28,적,있음,
우리빌,경기도 수원시 팔달구 인계로94번길 27-18 (인계동),경기도 수원시 팔달구 인계동 1023-14,2단식,12,2021-06-28,적,있음,
우리빌관리단대표회의,경기도 성남시 수정구 수정로 80 (수진동),경기도 성남시 수정구 수진동 2965-3,다층순환식,18,2020-09-10,적,있음,
우리빌관리단대표회의,경기도 성남시 수정구 수정로 80 (수진동),경기도 성남시 수정구 수진동 2965-3,다층순환식,35,2020-09-16,적,있음,
우리빌딩,서울특별시 마포구 독막로 230 (신수동),서울특별시 마포구 신수동 47-17,2단식,3,2020-02-04,적,무,
우리빌딩,대전광역시 유성구 은구비남로 37 (지족동),대전광역시 유성구 지족동 907-10,수직순환식,7,2020-06-04,적,무,
우리빌딩,제주특별자치도 제주시 청사로 79 (도남동),제주특별자치도 제주시 도남동 663-10,다단식,7,2021-06-14,적,무,
우리빌딩,서울특별시 중구 필동로8길 50-9 (필동2가 84-12),서울특별시 중구 필동 84-12,수직순환식,8,2020-02-18,적,무,
우리빌딩,서울특별시 강남구 선릉로93길 26 (역삼동),서울특별시 강남구 역삼동 704-51,수직순환식,8,2020-03-20,적,무,
우리빌딩,서울특별시 강남구 테헤란로33길 3-12 (역삼동),서울특별시 강남구 역삼동 678-33,수직순환식,8,2020-12-09,적,무,
우리빌딩,경상남도 진주시 진양호로532번길 12 (동성동),경상남도 진주시 동성동 11-17,2단식,10,2014-10-02,적,무,
우리빌딩,서울특별시 마포구 독막로 230 (신수동),서울특별시 마포구 신수동 47-17,2단식,10,2020-02-04,적,무,
우리빌딩,대전광역시 서구 계룡로 633 (탄방동),대전광역시 서구 탄방동 81-12,다단식,11,2021-07-02,적,무,
우리빌딩,강원도 강릉시 교동광장로100번길 17-3 (교동 1875-2),강원도 강릉시 교동 1875-2,수직순환식,14,2019-11-05,적,무,
우리빌딩,경기도 하남시 하남대로 812 (신장동),경기도 하남시 신장동 564-7,다층순환식,17,2019-11-05,적,무,
우리빌딩,경상남도 김해시 삼계중앙로 57 (삼계동),경상남도 김해시 삼계동 1487-7,다단식,11,2019-01-23,적,있음,
우리빌딩,경상남도 김해시 삼계중앙로 57 (삼계동),경상남도 김해시 삼계동 1487-7,다단식,12,2019-01-23,적,있음,
우리빌딩,대구광역시 달성군 다사읍 달구벌대로 864,대구광역시 달성군 다사읍 죽곡리 117-3,승강기식,30,2021-01-18,적,있음,
우리빌딩,충청북도 청주시 흥덕구 과상미로 3 (봉명동),충청북도 청주시 흥덕구 봉명동 1827,승강기식,35,2019-09-06,적,있음,
우리빌딩,서울특별시 동작구 성대로 43 (상도동),서울특별시 동작구 상도동 255-4,평면왕복식,38,2018-07-06,부,있음,
우리빌딩,대구광역시 달서구 월배로 175 (상인동),대구광역시 달서구 상인동 162-2,승강기식,49,2020-03-14,적,있음,
우리빌딩,서울특별시 중구 칠패로 42 (봉래동1가 5-36),서울특별시 중구 봉래동1가 5-36,승강기식,49,2021-09-07,적,있음,
우리빌딩,서울특별시 중구 칠패로 42 (봉래동1가 5-36),서울특별시 중구 봉래동1가 5-36,승강기식,49,2021-09-07,부,있음,
우리빌딩,부산광역시 사하구 감천로 125 (감천동),부산광역시 사하구 감천동 467-1 외2필지,승강기식,50,2020-01-15,적,있음,
우리빌딩,부산광역시 사하구 감천로 125 (감천동),부산광역시 사하구 감천동 467-1 외2필지,승강기식,50,2020-01-15,적,있음,
우리스페이스아파트,서울특별시 은평구 불광천길 520 (응암동),서울특별시 은평구 응암동 113-28,다층순환식,14,2020-03-24,적,무,
우리아동병원,부산광역시 부산진구 가야대로679번길 133 (당감동 818-151),부산광역시 부산진구 당감동 818-151,승강기식,28,2020-09-18,적,있음,
우리아동병원,광주광역시 서구 풍금로171번길 2 (금호동),광주광역시 서구 금호동 797-1,승강기식,50,2020-08-18,적,있음,
우리엘전자,경기도 고양시 덕양구 행신로 95 (토당동),경기도 고양시 덕양구 토당동 887-5,다층순환식,22,2021-06-24,적,있음,
우리엠빌딩,경상북도 구미시 신시로 67 (형곡동),경상북도 구미시 형곡동 144-9,승강기식,30,2019-11-26,적,있음,
우리여성병원,경상남도 김해시 내외중앙로 91 (내동),경상남도 김해시 내동 1123-4,다층순환식,34,2020-12-16,적,있음,
우리원병원,부산광역시 사하구 다대로 565 (다대동),부산광역시 사하구 다대동 769,승강기식,46,2021-01-21,적,있음,
우리원병원,부산광역시 사하구 다대로 565 (다대동),부산광역시 사하구 다대동 769,수직순환식,46,2021-02-09,적,있음,
우리은행 상대원동지점,경기도 성남시 중원구 희망로 310 (상대원동),경기도 성남시 중원구 상대원동 1976-4,승강기식,22,2021-07-06,적,있음,
우리은행광주지점,광주광역시 동구 금남로 176 (금남로5가),광주광역시 동구 금남로5가 113,2단식,16,2020-10-12,적,있음,
우리은행광주지점,광주광역시 동구 금남로 176 (금남로5가),광주광역시 동구 금남로5가 113,2단식,24,2020-10-12,적,있음,
우리은행구월동지점,인천광역시 남동구 인하로507번길 1 (구월동),인천광역시 남동구 구월동 1470-2,2단식,5,2021-06-01,적,무,
우리은행구월동지점,인천광역시 남동구 인하로507번길 1 (구월동),인천광역시 남동구 구월동 1470-2,2단식,11,2021-06-01,적,무,
우리은행본점,서울특별시 중구 소공로 51 (회현동1가),서울특별시 중구 회현동1가 203,2단식,7,2019-10-24,적,있음,
우리은행본점,서울특별시 중구 소공로 51 (회현동1가),서울특별시 중구 회현동1가 203,2단식,22,2019-10-24,적,있음,
우리은행본점,서울특별시 중구 소공로 51 (회현동1가),서울특별시 중구 회현동1가 203,2단식,27,2019-10-24,적,있음,
우리은행본점,서울특별시 중구 소공로 51 (회현동1가),서울특별시 중구 회현동1가 203,2단식,30,2019-10-24,적,있음,
우리은행본점,서울특별시 중구 소공로 51 (회현동1가),서울특별시 중구 회현동1가 203,2단식,90,2019-10-24,적,있음,
우리은행성당동지점,대구광역시 남구 월배로 476 (대명동),대구광역시 남구 대명동 1140-4,2단식,5,2020-09-21,적,무,
우리은행천안지점,충청남도 천안시 동남구 충절로 126 (원성동),충청남도 천안시 동남구 원성동 135-6,2단식,4,2021-06-14,부,무,
우리은행천안지점,충청남도 천안시 동남구 충절로 126 (원성동),충청남도 천안시 동남구 원성동 135-6,2단식,8,2021-06-14,부,무,
우리투자증권,부산광역시 부산진구 중앙대로 715-1 (부전동),부산광역시 부산진구 부전동 257-7,2단식,8,2014-05-26,적,무,
우리프라자,인천광역시 부평구 부평북로 446 (삼산동),인천광역시 부평구 삼산동 389-1,2단식,11,2019-05-10,적,무,
우리행복요양병원,부산광역시 연제구 과정로 130 (연산동),부산광역시 연제구 연산동 489-1,다층순환식,26,2020-03-31,적,있음,
우린빌딩,서울특별시 은평구 연서로9길 13 (역촌동),서울특별시 은평구 역촌동 46-12,다층순환식,12,2018-02-01,적,무,
우림FMG홀딩스서교동상가,서울특별시 마포구 잔다리로6길 5 (서교동),서울특별시 마포구 서교동 372-9,다층순환식,8,2019-04-29,부,무,
우림루미아트,경기도 부천시 원미구 부흥로315번길 38 (중동),경기도 부천시 원미구 중동 1125-1,다층순환식,37,2019-10-29,적,있음,
우림메르디앙,서울특별시 금천구 시흥대로63길 17 (시흥동 121-7),서울특별시 금천구 시흥동 121-7,다층순환식,29,2020-05-07,적,있음,
우림보보카운티,서울특별시 영등포구 양산로7길 3 (양평동3가),서울특별시 영등포구 양평동3가 17-1,평면왕복식,60,2020-10-28,적,있음,
우림빌딩,대구광역시 동구 송라로 52 (신천동),대구광역시 동구 신천동 182-3,다단식,3,2020-05-29,적,무,
우림빌딩,대구광역시 동구 송라로 52 (신천동),대구광역시 동구 신천동 182-3,2단식,4,2020-05-29,적,무,
우림빌딩,서울특별시 서초구 효령로 64 (방배동 537-38),서울특별시 서초구 방배동 537-38,2단식,6,2019-12-03,적,무,
우림빌딩,서울특별시 강남구 강남대로152길 45 (신사동),서울특별시 강남구 신사동 536-8,수직순환식,8,2020-01-22,적,무,
우림빌딩,서울특별시 서초구 동작대로 38 (방배동 442-2),서울특별시 서초구 방배동 442-2,다층순환식,9,2019-09-06,적,무,
우림빌딩,경상남도 창원시 의창구 원이대로589번길 6 (용호동),경상남도 창원시 의창구 용호동 73-52,다층순환식,10,2016-05-20,적,무,
우림빌딩,인천광역시 부평구 부흥로 265 (부평동),인천광역시 부평구 부평동 529-35,수직순환식,15,2020-12-04,적,무,
우림빌딩,인천광역시 연수구 용담로85번길 32 (청학동),인천광역시 연수구 청학동 498,다층순환식,17,2021-07-29,적,무,
우림빌딩,서울특별시 도봉구 도봉로 461 (쌍문동),서울특별시 도봉구 쌍문동 96-4,다단식,13,2020-05-06,적,있음,
우림빌딩,서울특별시 도봉구 도봉로 461 (쌍문동),서울특별시 도봉구 쌍문동 96-4,다단식,17,2020-05-06,적,있음,
우림빌딩,경기도 수원시 팔달구 향교로 161 (중동),경기도 수원시 팔달구 중동 3-2,수직순환식,28,2021-04-29,적,있음,
우림빌딩,경기도 수원시 팔달구 향교로 161 (중동),경기도 수원시 팔달구 중동 3-2,수직순환식,28,2021-04-29,적,있음,
우림빌딩 ,대구광역시 달서구 월배로 166 (상인동),대구광역시 달서구 상인동 1439-1,수직순환식,11,2019-07-22,적,무,
우림엔지니어링건축사,서울특별시 노원구 동일로 1660 외2필지 (상계동 1132-35) ,서울특별시 노원구 상계동 1132-35 외2필지,평면왕복식,24,2020-10-16,적,있음,
우림엔지니어링건축사,서울특별시 노원구 동일로 1660 외2필지 (상계동 1132-35) ,서울특별시 노원구 상계동 1132-35 외2필지,평면왕복식,36,2020-10-16,적,있음,
우림주식회사,부산광역시 금정구 서동로 168 (서동),부산광역시 금정구 서동 202-2,다층순환식,26,2021-08-19,적,있음,
우림필유오피스텔,대전광역시 서구 대덕대로 319 (월평동),대전광역시 서구 월평동 244,평면왕복식,57,2020-10-15,적,있음,
우먼메디여성병원,인천광역시 부평구 부흥로 290 (부평동),인천광역시 부평구 부평동 373-25,2단식,10,2019-05-16,적,무,
우먼피아여성병원,경기도 의정부시 청사로5번길 16 (신곡동),경기도 의정부시 신곡동 761-4,다층순환식,23,2021-05-10,적,있음,
우먼필,경기도 오산시 대원로 34 (원동),경기도 오산시 원동 764-6,수직순환식,12,2019-10-08,적,무,
우면빌딩,서울특별시 서초구 사임당로10길 11 (서초동) ,서울특별시 서초구 서초동 1626-19,다층순환식,12,2021-08-20,적,무,
우면프라자1,서울특별시 서초구 태봉로 70 (우면동 721-1) 우면프라자Ι,서울특별시 서초구 우면동 721-1,평면왕복식,24,2020-04-07,적,있음,
우면프라자2,서울특별시 서초구 태봉로 68 (우면동 721) ,서울특별시 서초구 우면동 721,다단식,7,2020-03-12,적,무,
우미쁘띠린1차,"경기도 의정부시 평화로552번길 9-14 (의정부동, 우미쁘띠린) ",경기도 의정부시 의정부동 199-3,평면왕복식,108,2021-02-16,적,있음,
우미쁘띠린2차,"경기도 의정부시 호국로1298번길 38 (의정부동, 우미쁘띠린)",경기도 의정부시 의정부동 199-10,평면왕복식,144,2021-02-16,적,있음,
우미프라자,광주광역시 북구 평교로18번길 50 (우산동),광주광역시 북구 우산동 4-1,2단식,12,2016-07-11,적,있음,
우미프라자,광주광역시 북구 평교로18번길 50 (우산동),광주광역시 북구 우산동 4-1,2단식,24,2016-07-11,적,있음,
우미프라자,광주광역시 북구 평교로18번길 50 (우산동),광주광역시 북구 우산동 4-1,2단식,24,2016-07-11,적,있음,
우민빌딩,서울특별시 서초구 서초중앙로 152 (서초동 1694-8),서울특별시 서초구 서초동 1694-8,다단식,5,2021-08-18,부,무,
우민빌딩,서울특별시 서초구 서초중앙로 152 (서초동 1694-8),서울특별시 서초구 서초동 1694-8,다단식,10,2021-08-18,적,무,
